Account,Account_Type,Region,Product_Category,Channel,Month,Version,Amount
Marketing,EXP,North,Personal Care,Modern Trade,2025-06,Actual,186465
Distribution,EXP,North,Personal Care,Modern Trade,2025-06,Actual,139849
Salary,EXP,North,Personal Care,Modern Trade,2025-06,Actual,264159
Freight,EXP,North,Personal Care,Modern Trade,2025-06,Actual,77694
Other_Opex,EXP,North,Personal Care,Modern Trade,2025-06,Actual,108771
Gross_Sales,INC,North,Personal Care,Modern Trade,2025-07,Actual,2996760
COGS,EXP,North,Personal Care,Modern Trade,2025-07,Actual,1258639
Marketing,EXP,North,Personal Care,Modern Trade,2025-07,Actual,179806
Distribution,EXP,North,Personal Care,Modern Trade,2025-07,Actual,134854
Salary,EXP,North,Personal Care,Modern Trade,2025-07,Actual,254725
Freight,EXP,North,Personal Care,Modern Trade,2025-07,Actual,74919
Other_Opex,EXP,North,Personal Care,Modern Trade,2025-07,Actual,104887
Gross_Sales,INC,North,Personal Care,Modern Trade,2025-08,Actual,3218739
COGS,EXP,North,Personal Care,Modern Trade,2025-08,Actual,1351870
Marketing,EXP,North,Personal Care,Modern Trade,2025-08,Actual,193124
Distribution,EXP,North,Personal Care,Modern Trade,2025-08,Actual,144843
Salary,EXP,North,Personal Care,Modern Trade,2025-08,Actual,273593
Freight,EXP,North,Personal Care,Modern Trade,2025-08,Actual,80468
Other_Opex,EXP,North,Personal Care,Modern Trade,2025-08,Actual,112656
Gross_Sales,INC,North,Personal Care,Modern Trade,2025-09,Actual,3514716
COGS,EXP,North,Personal Care,Modern Trade,2025-09,Actual,1476181
Marketing,EXP,North,Personal Care,Modern Trade,2025-09,Actual,210883
Distribution,EXP,North,Personal Care,Modern Trade,2025-09,Actual,158162
Salary,EXP,North,Personal Care,Modern Trade,2025-09,Actual,298751
Freight,EXP,North,Personal Care,Modern Trade,2025-09,Actual,87868
Other_Opex,EXP,North,Personal Care,Modern Trade,2025-09,Actual,123015
Gross_Sales,INC,North,Personal Care,Modern Trade,2025-10,Actual,4214004
COGS,EXP,North,Personal Care,Modern Trade,2025-10,Actual,1769882
Marketing,EXP,North,Personal Care,Modern Trade,2025-10,Actual,252840
Distribution,EXP,North,Personal Care,Modern Trade,2025-10,Actual,189630
Salary,EXP,North,Personal Care,Modern Trade,2025-10,Actual,358190
Freight,EXP,North,Personal Care,Modern Trade,2025-10,Actual,105350
Other_Opex,EXP,North,Personal Care,Modern Trade,2025-10,Actual,147490
Gross_Sales,INC,North,Personal Care,Modern Trade,2025-11,Actual,4980181
COGS,EXP,North,Personal Care,Modern Trade,2025-11,Actual,2091676
Marketing,EXP,North,Personal Care,Modern Trade,2025-11,Actual,298811
Distribution,EXP,North,Personal Care,Modern Trade,2025-11,Actual,224108
Salary,EXP,North,Personal Care,Modern Trade,2025-11,Actual,423315
Freight,EXP,North,Personal Care,Modern Trade,2025-11,Actual,124505
Other_Opex,EXP,North,Personal Care,Modern Trade,2025-11,Actual,174306
Gross_Sales,INC,North,Personal Care,Modern Trade,2025-12,Actual,4143669
COGS,EXP,North,Personal Care,Modern Trade,2025-12,Actual,1740341
Marketing,EXP,North,Personal Care,Modern Trade,2025-12,Actual,248620
Distribution,EXP,North,Personal Care,Modern Trade,2025-12,Actual,186465
Salary,EXP,North,Personal Care,Modern Trade,2025-12,Actual,352212
Freight,EXP,North,Personal Care,Modern Trade,2025-12,Actual,103592
Other_Opex,EXP,North,Personal Care,Modern Trade,2025-12,Actual,145028
Gross_Sales,INC,North,Personal Care,Modern Trade,2026-01,Actual,3588711
COGS,EXP,North,Personal Care,Modern Trade,2026-01,Actual,1507259
Marketing,EXP,North,Personal Care,Modern Trade,2026-01,Actual,215323
Distribution,EXP,North,Personal Care,Modern Trade,2026-01,Actual,161492
Salary,EXP,North,Personal Care,Modern Trade,2026-01,Actual,305040
Freight,EXP,North,Personal Care,Modern Trade,2026-01,Actual,89718
Other_Opex,EXP,North,Personal Care,Modern Trade,2026-01,Actual,125605
Gross_Sales,INC,North,Personal Care,Modern Trade,2026-02,Actual,3810698
COGS,EXP,North,Personal Care,Modern Trade,2026-02,Actual,1600493
Marketing,EXP,North,Personal Care,Modern Trade,2026-02,Actual,228642
Distribution,EXP,North,Personal Care,Modern Trade,2026-02,Actual,171481
Salary,EXP,North,Personal Care,Modern Trade,2026-02,Actual,323909
Freight,EXP,North,Personal Care,Modern Trade,2026-02,Actual,95267
Other_Opex,EXP,North,Personal Care,Modern Trade,2026-02,Actual,133374
Gross_Sales,INC,North,Personal Care,Modern Trade,2026-03,Actual,3995676
COGS,EXP,North,Personal Care,Modern Trade,2026-03,Actual,1678184
Marketing,EXP,North,Personal Care,Modern Trade,2026-03,Actual,239741
Distribution,EXP,North,Personal Care,Modern Trade,2026-03,Actual,179805
Salary,EXP,North,Personal Care,Modern Trade,2026-03,Actual,339632
Freight,EXP,North,Personal Care,Modern Trade,2026-03,Actual,99892
Other_Opex,EXP,North,Personal Care,Modern Trade,2026-03,Actual,139849
Gross_Sales,INC,North,Personal Care,Quick Commerce,2025-04,Actual,3152932
COGS,EXP,North,Personal Care,Quick Commerce,2025-04,Actual,1324231
Marketing,EXP,North,Personal Care,Quick Commerce,2025-04,Actual,189176
Distribution,EXP,North,Personal Care,Quick Commerce,2025-04,Actual,141882
Salary,EXP,North,Personal Care,Quick Commerce,2025-04,Actual,267999
Freight,EXP,North,Personal Care,Quick Commerce,2025-04,Actual,78823
Other_Opex,EXP,North,Personal Care,Quick Commerce,2025-04,Actual,110353
Gross_Sales,INC,North,Personal Care,Quick Commerce,2025-05,Actual,3354461
COGS,EXP,North,Personal Care,Quick Commerce,2025-05,Actual,1408874
Marketing,EXP,North,Personal Care,Quick Commerce,2025-05,Actual,201268
Distribution,EXP,North,Personal Care,Quick Commerce,2025-05,Actual,150951
Salary,EXP,North,Personal Care,Quick Commerce,2025-05,Actual,285129
Freight,EXP,North,Personal Care,Quick Commerce,2025-05,Actual,83862
Other_Opex,EXP,North,Personal Care,Quick Commerce,2025-05,Actual,117406
Gross_Sales,INC,North,Personal Care,Quick Commerce,2025-06,Actual,2718680
COGS,EXP,North,Personal Care,Quick Commerce,2025-06,Actual,1141846
Marketing,EXP,North,Personal Care,Quick Commerce,2025-06,Actual,163121
Distribution,EXP,North,Personal Care,Quick Commerce,2025-06,Actual,122341
Salary,EXP,North,Personal Care,Quick Commerce,2025-06,Actual,231088
Freight,EXP,North,Personal Care,Quick Commerce,2025-06,Actual,67967
Other_Opex,EXP,North,Personal Care,Quick Commerce,2025-06,Actual,95154
Gross_Sales,INC,North,Personal Care,Quick Commerce,2025-07,Actual,2655442
COGS,EXP,North,Personal Care,Quick Commerce,2025-07,Actual,1115286
Marketing,EXP,North,Personal Care,Quick Commerce,2025-07,Actual,159327
Distribution,EXP,North,Personal Care,Quick Commerce,2025-07,Actual,119495
Salary,EXP,North,Personal Care,Quick Commerce,2025-07,Actual,225713
Freight,EXP,North,Personal Care,Quick Commerce,2025-07,Actual,66386
Other_Opex,EXP,North,Personal Care,Quick Commerce,2025-07,Actual,92940
Gross_Sales,INC,North,Personal Care,Quick Commerce,2025-08,Actual,2888513
COGS,EXP,North,Personal Care,Quick Commerce,2025-08,Actual,1213175
Marketing,EXP,North,Personal Care,Quick Commerce,2025-08,Actual,173311
Distribution,EXP,North,Personal Care,Quick Commerce,2025-08,Actual,129983
Salary,EXP,North,Personal Care,Quick Commerce,2025-08,Actual,245524
Freight,EXP,North,Personal Care,Quick Commerce,2025-08,Actual,72213
Other_Opex,EXP,North,Personal Care,Quick Commerce,2025-08,Actual,101098
Gross_Sales,INC,North,Personal Care,Quick Commerce,2025-09,Actual,3193826
COGS,EXP,North,Personal Care,Quick Commerce,2025-09,Actual,1341407
Marketing,EXP,North,Personal Care,Quick Commerce,2025-09,Actual,191630
Distribution,EXP,North,Personal Care,Quick Commerce,2025-09,Actual,143722
Salary,EXP,North,Personal Care,Quick Commerce,2025-09,Actual,271475
Freight,EXP,North,Personal Care,Quick Commerce,2025-09,Actual,79846
Other_Opex,EXP,North,Personal Care,Quick Commerce,2025-09,Actual,111784
Gross_Sales,INC,North,Personal Care,Quick Commerce,2025-10,Actual,3876880
COGS,EXP,North,Personal Care,Quick Commerce,2025-10,Actual,1628290
Marketing,EXP,North,Personal Care,Quick Commerce,2025-10,Actual,232613
Distribution,EXP,North,Personal Care,Quick Commerce,2025-10,Actual,174460
Salary,EXP,North,Personal Care,Quick Commerce,2025-10,Actual,329535
Freight,EXP,North,Personal Care,Quick Commerce,2025-10,Actual,96922
Other_Opex,EXP,North,Personal Care,Quick Commerce,2025-10,Actual,135691
Gross_Sales,INC,North,Personal Care,Quick Commerce,2025-11,Actual,4638039
COGS,EXP,North,Personal Care,Quick Commerce,2025-11,Actual,1947976
Marketing,EXP,North,Personal Care,Quick Commerce,2025-11,Actual,278282
Distribution,EXP,North,Personal Care,Quick Commerce,2025-11,Actual,208712
Salary,EXP,North,Personal Care,Quick Commerce,2025-11,Actual,394233
Freight,EXP,North,Personal Care,Quick Commerce,2025-11,Actual,115951
Other_Opex,EXP,North,Personal Care,Quick Commerce,2025-11,Actual,162331
Gross_Sales,INC,North,Personal Care,Quick Commerce,2025-12,Actual,3344010
COGS,EXP,North,Personal Care,Quick Commerce,2025-12,Actual,1404484
Marketing,EXP,North,Personal Care,Quick Commerce,2025-12,Actual,200641
Distribution,EXP,North,Personal Care,Quick Commerce,2025-12,Actual,150480
Salary,EXP,North,Personal Care,Quick Commerce,2025-12,Actual,284241
Freight,EXP,North,Personal Care,Quick Commerce,2025-12,Actual,83600
Other_Opex,EXP,North,Personal Care,Quick Commerce,2025-12,Actual,117040
Gross_Sales,INC,North,Personal Care,Quick Commerce,2026-01,Actual,2936701
COGS,EXP,North,Personal Care,Quick Commerce,2026-01,Actual,1233414
Marketing,EXP,North,Personal Care,Quick Commerce,2026-01,Actual,176202
Distribution,EXP,North,Personal Care,Quick Commerce,2026-01,Actual,132152
Salary,EXP,North,Personal Care,Quick Commerce,2026-01,Actual,249620
Freight,EXP,North,Personal Care,Quick Commerce,2026-01,Actual,73418
Other_Opex,EXP,North,Personal Care,Quick Commerce,2026-01,Actual,102785
Gross_Sales,INC,North,Personal Care,Quick Commerce,2026-02,Actual,3161405
COGS,EXP,North,Personal Care,Quick Commerce,2026-02,Actual,1327790
Marketing,EXP,North,Personal Care,Quick Commerce,2026-02,Actual,189684
Distribution,EXP,North,Personal Care,Quick Commerce,2026-02,Actual,142263
Salary,EXP,North,Personal Care,Quick Commerce,2026-02,Actual,268719
Freight,EXP,North,Personal Care,Quick Commerce,2026-02,Actual,79035
Other_Opex,EXP,North,Personal Care,Quick Commerce,2026-02,Actual,110649
Gross_Sales,INC,North,Personal Care,Quick Commerce,2026-03,Actual,3360013
COGS,EXP,North,Personal Care,Quick Commerce,2026-03,Actual,1411205
Marketing,EXP,North,Personal Care,Quick Commerce,2026-03,Actual,201601
Distribution,EXP,North,Personal Care,Quick Commerce,2026-03,Actual,151201
Salary,EXP,North,Personal Care,Quick Commerce,2026-03,Actual,285601
Freight,EXP,North,Personal Care,Quick Commerce,2026-03,Actual,84000
Other_Opex,EXP,North,Personal Care,Quick Commerce,2026-03,Actual,117600
Gross_Sales,INC,North,Snacks,E-Commerce,2025-04,Actual,4779894
COGS,EXP,North,Snacks,E-Commerce,2025-04,Actual,2007555
Marketing,EXP,North,Snacks,E-Commerce,2025-04,Actual,286794
Distribution,EXP,North,Snacks,E-Commerce,2025-04,Actual,215095
Salary,EXP,North,Snacks,E-Commerce,2025-04,Actual,406291
Freight,EXP,North,Snacks,E-Commerce,2025-04,Actual,119497
Other_Opex,EXP,North,Snacks,E-Commerce,2025-04,Actual,167296
Gross_Sales,INC,North,Snacks,E-Commerce,2025-05,Actual,5085424
COGS,EXP,North,Snacks,E-Commerce,2025-05,Actual,2135878
Marketing,EXP,North,Snacks,E-Commerce,2025-05,Actual,305125
Distribution,EXP,North,Snacks,E-Commerce,2025-05,Actual,228844
Salary,EXP,North,Snacks,E-Commerce,2025-05,Actual,432261
Freight,EXP,North,Snacks,E-Commerce,2025-05,Actual,127136
Other_Opex,EXP,North,Snacks,E-Commerce,2025-05,Actual,177990
Gross_Sales,INC,North,Snacks,E-Commerce,2025-06,Actual,4451298
COGS,EXP,North,Snacks,E-Commerce,2025-06,Actual,1869545
Marketing,EXP,North,Snacks,E-Commerce,2025-06,Actual,267078
Distribution,EXP,North,Snacks,E-Commerce,2025-06,Actual,200308
Salary,EXP,North,Snacks,E-Commerce,2025-06,Actual,378360
Freight,EXP,North,Snacks,E-Commerce,2025-06,Actual,111282
Other_Opex,EXP,North,Snacks,E-Commerce,2025-06,Actual,155795
Gross_Sales,INC,North,Snacks,E-Commerce,2025-07,Actual,4025702
COGS,EXP,North,Snacks,E-Commerce,2025-07,Actual,1690795
Marketing,EXP,North,Snacks,E-Commerce,2025-07,Actual,241542
Distribution,EXP,North,Snacks,E-Commerce,2025-07,Actual,181157
Salary,EXP,North,Snacks,E-Commerce,2025-07,Actual,342185
Freight,EXP,North,Snacks,E-Commerce,2025-07,Actual,100643
Other_Opex,EXP,North,Snacks,E-Commerce,2025-07,Actual,140900
Gross_Sales,INC,North,Snacks,E-Commerce,2025-08,Actual,4379034
COGS,EXP,North,Snacks,E-Commerce,2025-08,Actual,1839194
Marketing,EXP,North,Snacks,E-Commerce,2025-08,Actual,262742
Distribution,EXP,North,Snacks,E-Commerce,2025-08,Actual,197057
Salary,EXP,North,Snacks,E-Commerce,2025-08,Actual,372218
Freight,EXP,North,Snacks,E-Commerce,2025-08,Actual,109476
Other_Opex,EXP,North,Snacks,E-Commerce,2025-08,Actual,153266
Gross_Sales,INC,North,Snacks,E-Commerce,2025-09,Actual,4841907
COGS,EXP,North,Snacks,E-Commerce,2025-09,Actual,2033601
Marketing,EXP,North,Snacks,E-Commerce,2025-09,Actual,290514
Distribution,EXP,North,Snacks,E-Commerce,2025-09,Actual,217886
Salary,EXP,North,Snacks,E-Commerce,2025-09,Actual,411562
Freight,EXP,North,Snacks,E-Commerce,2025-09,Actual,121048
Other_Opex,EXP,North,Snacks,E-Commerce,2025-09,Actual,169467
Gross_Sales,INC,North,Snacks,E-Commerce,2025-10,Actual,5877422
COGS,EXP,North,Snacks,E-Commerce,2025-10,Actual,2468517
Marketing,EXP,North,Snacks,E-Commerce,2025-10,Actual,352645
Distribution,EXP,North,Snacks,E-Commerce,2025-10,Actual,264484
Salary,EXP,North,Snacks,E-Commerce,2025-10,Actual,499581
Freight,EXP,North,Snacks,E-Commerce,2025-10,Actual,146936
Other_Opex,EXP,North,Snacks,E-Commerce,2025-10,Actual,205710
Gross_Sales,INC,North,Snacks,E-Commerce,2025-11,Actual,7031350
COGS,EXP,North,Snacks,E-Commerce,2025-11,Actual,2953167
Marketing,EXP,North,Snacks,E-Commerce,2025-11,Actual,421881
Distribution,EXP,North,Snacks,E-Commerce,2025-11,Actual,316411
Salary,EXP,North,Snacks,E-Commerce,2025-11,Actual,597665
Freight,EXP,North,Snacks,E-Commerce,2025-11,Actual,175784
Other_Opex,EXP,North,Snacks,E-Commerce,2025-11,Actual,246097
Gross_Sales,INC,North,Snacks,E-Commerce,2025-12,Actual,5069583
COGS,EXP,North,Snacks,E-Commerce,2025-12,Actual,2129225
Marketing,EXP,North,Snacks,E-Commerce,2025-12,Actual,304175
Distribution,EXP,North,Snacks,E-Commerce,2025-12,Actual,228131
Salary,EXP,North,Snacks,E-Commerce,2025-12,Actual,430915
Freight,EXP,North,Snacks,E-Commerce,2025-12,Actual,126740
Other_Opex,EXP,North,Snacks,E-Commerce,2025-12,Actual,177435
Gross_Sales,INC,North,Snacks,E-Commerce,2026-01,Actual,4452086
COGS,EXP,North,Snacks,E-Commerce,2026-01,Actual,1869876
Marketing,EXP,North,Snacks,E-Commerce,2026-01,Actual,267125
Distribution,EXP,North,Snacks,E-Commerce,2026-01,Actual,200344
Salary,EXP,North,Snacks,E-Commerce,2026-01,Actual,378427
Freight,EXP,North,Snacks,E-Commerce,2026-01,Actual,111302
Other_Opex,EXP,North,Snacks,E-Commerce,2026-01,Actual,155823
Gross_Sales,INC,North,Snacks,E-Commerce,2026-02,Actual,4792742
COGS,EXP,North,Snacks,E-Commerce,2026-02,Actual,2012952
Marketing,EXP,North,Snacks,E-Commerce,2026-02,Actual,287565
Distribution,EXP,North,Snacks,E-Commerce,2026-02,Actual,215673
Salary,EXP,North,Snacks,E-Commerce,2026-02,Actual,407383
Freight,EXP,North,Snacks,E-Commerce,2026-02,Actual,119819
Other_Opex,EXP,North,Snacks,E-Commerce,2026-02,Actual,167746
Gross_Sales,INC,North,Snacks,E-Commerce,2026-03,Actual,5093842
COGS,EXP,North,Snacks,E-Commerce,2026-03,Actual,2139414
Marketing,EXP,North,Snacks,E-Commerce,2026-03,Actual,305631
Distribution,EXP,North,Snacks,E-Commerce,2026-03,Actual,229223
Salary,EXP,North,Snacks,E-Commerce,2026-03,Actual,432977
Freight,EXP,North,Snacks,E-Commerce,2026-03,Actual,127346
Other_Opex,EXP,North,Snacks,E-Commerce,2026-03,Actual,178284
Gross_Sales,INC,North,Snacks,General Trade,2025-04,Actual,4270199
COGS,EXP,North,Snacks,General Trade,2025-04,Actual,1793484
Marketing,EXP,North,Snacks,General Trade,2025-04,Actual,256212
Distribution,EXP,North,Snacks,General Trade,2025-04,Actual,192159
Salary,EXP,North,Snacks,General Trade,2025-04,Actual,362967
Freight,EXP,North,Snacks,General Trade,2025-04,Actual,106755
Other_Opex,EXP,North,Snacks,General Trade,2025-04,Actual,149457
Gross_Sales,INC,North,Snacks,General Trade,2025-05,Actual,4483710
COGS,EXP,North,Snacks,General Trade,2025-05,Actual,1883158
Marketing,EXP,North,Snacks,General Trade,2025-05,Actual,269023
Distribution,EXP,North,Snacks,General Trade,2025-05,Actual,201767
Salary,EXP,North,Snacks,General Trade,2025-05,Actual,381115
Freight,EXP,North,Snacks,General Trade,2025-05,Actual,112093
Other_Opex,EXP,North,Snacks,General Trade,2025-05,Actual,156930
Gross_Sales,INC,North,Snacks,General Trade,2025-06,Actual,3586970
COGS,EXP,North,Snacks,General Trade,2025-06,Actual,1506527
Marketing,EXP,North,Snacks,General Trade,2025-06,Actual,215218
Distribution,EXP,North,Snacks,General Trade,2025-06,Actual,161414
Salary,EXP,North,Snacks,General Trade,2025-06,Actual,304892
Freight,EXP,North,Snacks,General Trade,2025-06,Actual,89674
Other_Opex,EXP,North,Snacks,General Trade,2025-06,Actual,125544
Gross_Sales,INC,North,Snacks,General Trade,2025-07,Actual,3458861
COGS,EXP,North,Snacks,General Trade,2025-07,Actual,1452722
Marketing,EXP,North,Snacks,General Trade,2025-07,Actual,207532
Distribution,EXP,North,Snacks,General Trade,2025-07,Actual,155649
Salary,EXP,North,Snacks,General Trade,2025-07,Actual,294003
Freight,EXP,North,Snacks,General Trade,2025-07,Actual,86472
Other_Opex,EXP,North,Snacks,General Trade,2025-07,Actual,121060
Gross_Sales,INC,North,Snacks,General Trade,2025-08,Actual,3715076
COGS,EXP,North,Snacks,General Trade,2025-08,Actual,1560332
Marketing,EXP,North,Snacks,General Trade,2025-08,Actual,222905
Distribution,EXP,North,Snacks,General Trade,2025-08,Actual,167178
Salary,EXP,North,Snacks,General Trade,2025-08,Actual,315781
Freight,EXP,North,Snacks,General Trade,2025-08,Actual,92877
Other_Opex,EXP,North,Snacks,General Trade,2025-08,Actual,130028
Gross_Sales,INC,North,Snacks,General Trade,2025-09,Actual,4056688
COGS,EXP,North,Snacks,General Trade,2025-09,Actual,1703809
Marketing,EXP,North,Snacks,General Trade,2025-09,Actual,243401
Distribution,EXP,North,Snacks,General Trade,2025-09,Actual,182551
Salary,EXP,North,Snacks,General Trade,2025-09,Actual,344818
