Date,Country,US_Region,State,State_Code,City,Latitude,Longitude,Channel,Customer_Segment,Product_Category,Brand,Product_SKU,Pack_Size,Distributor_ID,Sales_Rep_ID,Promotion_Applied,Revenue,Net_Revenue,Units_Sold,Order_Count,Target,COGS,Gross_Margin,Discount_Amount,Returns_Units,Marketing_Spend,Freight_Cost,Unit_Price
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0215,US-REP-F8223E,No,274278,263307,4286,214,263307,106968,167310,10971,43,13165,4388,63.99
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0215,US-REP-F8223E,No,249801,239809,3569,178,239809,97422,152379,9992,36,11990,3997,69.99
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Beverages,PureMist,BEV-PM-1L,1L,US-D-0215,US-REP-F8223E,No,224668,215681,2956,147,215681,87621,137047,8987,30,10784,3595,76.0
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0215,US-REP-F8223E,No,205254,197044,3947,197,197044,71839,133415,8210,39,9852,3284,52.0
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0215,US-REP-F8223E,No,187894,180378,3240,162,180378,65763,122131,7516,32,9019,3006,57.99
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Snacks,NutPop,SNK-NP-100G,100G,US-D-0215,US-REP-F8223E,No,182852,175538,2857,142,175538,63998,118854,7314,29,8777,2926,64.0
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0215,US-REP-F8223E,No,166534,159873,2379,118,159873,58287,108247,6661,24,7994,2665,70.0
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0215,US-REP-F8223E,No,149779,143788,1971,98,143788,52423,97356,5991,20,7189,2396,75.99
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0215,US-REP-F8223E,No,153940,147782,2960,148,147782,66194,87746,6158,30,7389,2463,52.01
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0215,US-REP-F8223E,No,140920,135283,2430,121,135283,60596,80324,5637,24,6764,2255,57.99
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0215,US-REP-F8223E,No,137139,131653,2143,107,131653,58970,78169,5486,21,6583,2194,63.99
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0215,US-REP-F8223E,No,124901,119905,1784,89,119905,53707,71194,4996,18,5995,1998,70.01
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,E-Commerce,Premium,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0215,US-REP-F8223E,No,112334,107841,1478,73,107841,48304,64030,4493,15,5392,1797,76.0
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Club Store,Value,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0215,US-REP-E1BD15,No,273694,266852,5263,263,262746,106741,166953,6842,53,13137,4379,52.0
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Club Store,Value,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0215,US-REP-E1BD15,No,250546,244282,4320,216,240524,97713,152833,6264,43,12026,4009,58.0
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Club Store,Value,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0215,US-REP-E1BD15,No,243824,237728,3810,190,234071,95091,148733,6096,38,11704,3901,64.0
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Club Store,Value,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0215,US-REP-E1BD15,No,222064,216512,3172,158,213181,86605,135459,5552,32,10659,3553,70.01
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Club Store,Value,Beverages,PureMist,BEV-PM-1L,1L,US-D-0215,US-REP-E1BD15,No,199722,194729,2628,131,191733,77892,121830,4993,26,9587,3196,76.0
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Club Store,Value,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0215,US-REP-E1BD15,No,182463,177901,3509,175,175164,63862,118601,4562,35,8758,2919,52.0
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Club Store,Value,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0215,US-REP-E1BD15,No,167030,162854,2880,144,160349,58460,108570,4176,29,8017,2672,58.0
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Club Store,Value,Snacks,NutPop,SNK-NP-100G,100G,US-D-0215,US-REP-E1BD15,No,162549,158485,2540,127,156047,56892,105657,4064,25,7802,2601,64.0
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Club Store,Value,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0215,US-REP-E1BD15,No,148043,144342,2115,105,142121,51815,96228,3701,21,7106,2369,70.0
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Club Store,Value,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0215,US-REP-E1BD15,No,133148,129819,1752,87,127822,46602,86546,3329,18,6391,2130,76.0
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Club Store,Value,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0215,US-REP-E1BD15,No,136847,133426,2632,131,131373,58844,78003,3421,26,6569,2190,51.99
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Club Store,Value,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0215,US-REP-E1BD15,No,125273,122141,2160,108,120262,53867,71406,3132,22,6013,2004,58.0
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Club Store,Value,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0215,US-REP-E1BD15,No,121912,118864,1905,95,117036,52422,69490,3048,19,5852,1951,64.0
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Club Store,Value,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0215,US-REP-E1BD15,No,111032,108256,1586,79,106591,47744,63288,2776,16,5330,1777,70.01
2025-07-01,United States,Southeast,Georgia,GE,Atlanta,33.749,-84.388,Club Store,Value,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0215,US-REP-E1BD15,No,99861,97364,1314,65,95867,42940,56921,2497,13,4793,1598,76.0
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Modern Trade,Premium,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0216,US-REP-743AE6,No,218158,213795,4195,209,209432,85082,133076,4363,42,10472,3491,52.0
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Modern Trade,Premium,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0216,US-REP-743AE6,No,199707,195713,3443,172,191719,77886,121821,3994,34,9586,3195,58.0
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Modern Trade,Premium,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0216,US-REP-743AE6,No,194349,190462,3037,151,186575,75796,118553,3887,30,9329,3110,63.99
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Modern Trade,Premium,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0216,US-REP-743AE6,No,177004,173464,2529,126,169924,69032,107972,3540,25,8496,2832,69.99
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Modern Trade,Premium,Beverages,PureMist,BEV-PM-1L,1L,US-D-0216,US-REP-743AE6,No,159196,156012,2095,104,152828,62086,97110,3184,21,7641,2547,75.99
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Modern Trade,Premium,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0216,US-REP-743AE6,No,145439,142530,2797,139,139621,50904,94535,2909,28,6981,2327,52.0
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Modern Trade,Premium,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0216,US-REP-743AE6,No,133138,130475,2295,114,127812,46598,86540,2663,23,6391,2130,58.01
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Modern Trade,Premium,Snacks,NutPop,SNK-NP-100G,100G,US-D-0216,US-REP-743AE6,No,129566,126975,2024,101,124383,45348,84218,2591,20,6219,2073,64.01
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Modern Trade,Premium,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0216,US-REP-743AE6,No,118003,115643,1686,84,113283,41301,76702,2360,17,5664,1888,69.99
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Modern Trade,Premium,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0216,US-REP-743AE6,No,106130,104007,1396,69,101885,37146,68984,2123,14,5094,1698,76.02
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Modern Trade,Premium,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0216,US-REP-743AE6,No,109079,106897,2098,104,104716,46904,62175,2182,21,5236,1745,51.99
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Modern Trade,Premium,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0216,US-REP-743AE6,No,99853,97856,1722,86,95859,42937,56916,1997,17,4793,1598,57.99
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Modern Trade,Premium,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0216,US-REP-743AE6,No,97174,95231,1518,75,93287,41785,55389,1943,15,4664,1555,64.01
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Modern Trade,Premium,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0216,US-REP-743AE6,No,88502,86732,1264,63,84962,38056,50446,1770,13,4248,1416,70.02
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Modern Trade,Premium,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0216,US-REP-743AE6,No,79598,78006,1047,52,76414,34227,45371,1592,10,3821,1274,76.02
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,General Trade,Mass,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0216,US-REP-77A379,No,194784,191862,3746,187,186993,75966,118818,2922,37,9350,3117,52.0
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,General Trade,Mass,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0216,US-REP-77A379,No,178310,175635,3074,153,171178,69541,108769,2675,31,8559,2853,58.01
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,General Trade,Mass,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0216,US-REP-77A379,No,173526,170923,2711,135,166585,67675,105851,2603,27,8329,2776,64.01
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,General Trade,Mass,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0216,US-REP-77A379,No,158040,155669,2258,112,151718,61636,96404,2371,23,7586,2529,69.99
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,General Trade,Mass,Beverages,PureMist,BEV-PM-1L,1L,US-D-0216,US-REP-77A379,No,142139,140007,1870,93,136453,55434,86705,2132,19,6823,2274,76.01
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,General Trade,Mass,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0216,US-REP-77A379,No,129856,127908,2497,124,124662,45450,84406,1948,25,6233,2078,52.0
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,General Trade,Mass,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0216,US-REP-77A379,No,118873,117090,2050,102,114118,41606,77267,1783,20,5706,1902,57.99
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,General Trade,Mass,Snacks,NutPop,SNK-NP-100G,100G,US-D-0216,US-REP-77A379,No,115684,113949,1808,90,111057,40489,75195,1735,18,5553,1851,63.98
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,General Trade,Mass,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0216,US-REP-77A379,No,105360,103780,1505,75,101146,36876,68484,1580,15,5057,1686,70.01
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,General Trade,Mass,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0216,US-REP-77A379,No,94759,93338,1247,62,90969,33166,61593,1421,12,4548,1516,75.99
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,General Trade,Mass,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0216,US-REP-77A379,No,97392,95931,1873,93,93496,41879,55513,1461,19,4675,1558,52.0
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,General Trade,Mass,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0216,US-REP-77A379,No,89155,87818,1537,76,85589,38337,50818,1337,15,4279,1426,58.01
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,General Trade,Mass,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0216,US-REP-77A379,No,86763,85462,1356,67,83292,37308,49455,1301,14,4165,1388,63.98
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,General Trade,Mass,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0216,US-REP-77A379,No,79020,77835,1129,56,75859,33979,45041,1185,11,3793,1264,69.99
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,General Trade,Mass,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0216,US-REP-77A379,No,71069,70003,935,46,68226,30560,40509,1066,9,3411,1137,76.01
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,E-Commerce,Premium,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0216,US-REP-C07107,No,232261,222971,4467,223,222971,90582,141679,9290,45,11149,3716,51.99
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,E-Commerce,Premium,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0216,US-REP-C07107,No,212616,204111,3666,183,204111,82920,129696,8505,37,10206,3402,58.0
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,E-Commerce,Premium,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0216,US-REP-C07107,No,206912,198636,3233,161,198636,80696,126216,8276,32,9932,3311,64.0
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,E-Commerce,Premium,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0216,US-REP-C07107,No,188446,180908,2692,134,180908,73494,114952,7538,27,9045,3015,70.0
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,E-Commerce,Premium,Beverages,PureMist,BEV-PM-1L,1L,US-D-0216,US-REP-C07107,No,169486,162707,2230,111,162707,66100,103386,6779,22,8135,2712,76.0
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,E-Commerce,Premium,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0216,US-REP-C07107,No,154840,148646,2978,148,148646,54194,100646,6194,30,7432,2477,51.99
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,E-Commerce,Premium,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0216,US-REP-C07107,No,141744,136074,2444,122,136074,49610,92134,5670,24,6804,2268,58.0
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,E-Commerce,Premium,Snacks,NutPop,SNK-NP-100G,100G,US-D-0216,US-REP-C07107,No,137941,132423,2155,107,132423,48279,89662,5518,22,6621,2207,64.01
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,E-Commerce,Premium,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0216,US-REP-C07107,No,125631,120606,1795,89,120606,43971,81660,5025,18,6030,2010,69.99
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,E-Commerce,Premium,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0216,US-REP-C07107,No,112991,108471,1487,74,108471,39547,73444,4520,15,5424,1808,75.99
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,E-Commerce,Premium,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0216,US-REP-C07107,No,116130,111485,2233,111,111485,49936,66194,4645,22,5574,1858,52.01
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,E-Commerce,Premium,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0216,US-REP-C07107,No,106308,102056,1833,91,102056,45712,60596,4252,18,5103,1701,58.0
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,E-Commerce,Premium,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0216,US-REP-C07107,No,103456,99318,1616,80,99318,44486,58970,4138,16,4966,1655,64.02
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,E-Commerce,Premium,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0216,US-REP-C07107,No,94223,90454,1346,67,90454,40516,53707,3769,13,4523,1508,70.0
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,E-Commerce,Premium,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0216,US-REP-C07107,No,84743,81353,1115,55,81353,36439,48304,3390,11,4068,1356,76.0
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Club Store,Value,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0216,US-REP-845455,No,206471,201309,3971,198,198212,80524,125947,5162,40,9911,3304,51.99
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Club Store,Value,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0216,US-REP-845455,No,189008,184283,3259,162,181448,73713,115295,4725,33,9072,3024,58.0
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Club Store,Value,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0216,US-REP-845455,No,183937,179339,2874,143,176580,71735,112202,4598,29,8829,2943,64.0
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Club Store,Value,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0216,US-REP-845455,No,167522,163334,2393,119,160821,65334,102188,4188,24,8041,2680,70.01
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Club Store,Value,Beverages,PureMist,BEV-PM-1L,1L,US-D-0216,US-REP-845455,No,150667,146900,1982,99,144640,58760,91907,3767,20,7232,2411,76.02
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Club Store,Value,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0216,US-REP-845455,No,137647,134206,2647,132,132141,48176,89471,3441,26,6607,2202,52.0
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Club Store,Value,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0216,US-REP-845455,No,126005,122855,2172,108,120965,44102,81903,3150,22,6048,2016,58.01
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Club Store,Value,Snacks,NutPop,SNK-NP-100G,100G,US-D-0216,US-REP-845455,No,122625,119559,1916,95,117720,42919,79706,3066,19,5886,1962,64.0
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Club Store,Value,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0216,US-REP-845455,No,111681,108889,1595,79,107214,39088,72593,2792,16,5361,1787,70.02
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Club Store,Value,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0216,US-REP-845455,No,100445,97934,1322,66,96427,35156,65289,2511,13,4821,1607,75.98
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Club Store,Value,Personal Care,GlowCare,PC-GC-SOAP,SOAP,US-D-0216,US-REP-845455,No,103236,100655,1985,99,99107,44391,58845,2581,20,4955,1652,52.01
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Club Store,Value,Personal Care,PureShield,PC-PS-SAN,SAN,US-D-0216,US-REP-845455,No,94504,92141,1629,81,90724,40637,53867,2363,16,4536,1512,58.01
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Club Store,Value,Personal Care,FreshWave,PC-FW-SHAMPOO,SHAMPOO,US-D-0216,US-REP-845455,No,91969,89670,1437,71,88290,39547,52422,2299,14,4415,1472,64.0
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Club Store,Value,Personal Care,SilkTouch,PC-ST-LOTION,LOTION,US-D-0216,US-REP-845455,No,83761,81667,1197,59,80411,36017,47744,2094,12,4021,1340,69.98
2025-07-01,United States,Southeast,Georgia,GE,Savannah,32.0809,-81.0912,Club Store,Value,Personal Care,CleanPro,PC-CP-WASH,WASH,US-D-0216,US-REP-845455,No,75334,73451,991,49,72321,32394,42940,1883,10,3616,1205,76.02
2025-07-01,United States,Southeast,North Carolina,NO,Charlotte,35.2271,-80.8431,Modern Trade,Premium,Beverages,AquaFresh,BEV-AF-1L,1L,US-D-0217,US-REP-11A2E3,No,289187,283403,5561,278,277620,112783,176404,5784,56,13881,4627,52.0
2025-07-01,United States,Southeast,North Carolina,NO,Charlotte,35.2271,-80.8431,Modern Trade,Premium,Beverages,SipWell,BEV-SW-500ML,500ML,US-D-0217,US-REP-11A2E3,No,264728,259433,4564,228,254139,103244,161484,5295,46,12707,4236,58.0
2025-07-01,United States,Southeast,North Carolina,NO,Charlotte,35.2271,-80.8431,Modern Trade,Premium,Beverages,ChillUp,BEV-CU-2L,2L,US-D-0217,US-REP-11A2E3,No,257625,252473,4025,201,247320,100474,157151,5152,40,12366,4122,64.01
2025-07-01,United States,Southeast,North Carolina,NO,Charlotte,35.2271,-80.8431,Modern Trade,Premium,Beverages,FizzRoot,BEV-FR-750ML,750ML,US-D-0217,US-REP-11A2E3,No,234634,229941,3352,167,225249,91507,143127,4693,34,11262,3754,70.0
2025-07-01,United States,Southeast,North Carolina,NO,Charlotte,35.2271,-80.8431,Modern Trade,Premium,Beverages,PureMist,BEV-PM-1L,1L,US-D-0217,US-REP-11A2E3,No,211027,206806,2777,138,202586,82301,128726,4221,28,10129,3376,75.99
2025-07-01,United States,Southeast,North Carolina,NO,Charlotte,35.2271,-80.8431,Modern Trade,Premium,Snacks,CrunchyBite,SNK-CB-200G,200G,US-D-0217,US-REP-11A2E3,No,192791,188935,3708,185,185079,67477,125314,3856,37,9254,3085,51.99
2025-07-01,United States,Southeast,North Carolina,NO,Charlotte,35.2271,-80.8431,Modern Trade,Premium,Snacks,MasalaMix,SNK-MM-150G,150G,US-D-0217,US-REP-11A2E3,No,176485,172955,3043,152,169426,61770,114715,3530,30,8471,2824,58.0
2025-07-01,United States,Southeast,North Carolina,NO,Charlotte,35.2271,-80.8431,Modern Trade,Premium,Snacks,NutPop,SNK-NP-100G,100G,US-D-0217,US-REP-11A2E3,No,171750,168315,2684,134,164880,60112,111638,3435,27,8244,2748,63.99
2025-07-01,United States,Southeast,North Carolina,NO,Charlotte,35.2271,-80.8431,Modern Trade,Premium,Snacks,SpiceRack,SNK-SR-250G,250G,US-D-0217,US-REP-11A2E3,No,156422,153294,2235,111,150165,54748,101674,3128,22,7508,2503,69.99
2025-07-01,United States,Southeast,North Carolina,NO,Charlotte,35.2271,-80.8431,Modern Trade,Premium,Snacks,ChipsAhoy,SNK-CA-180G,180G,US-D-0217,US-REP-11A2E3,No,140684,137870,1851,92,135057,49239,91445,2814,19,6753,2251,76.0
